English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
default,predefinito,/predefinito/,"I’ll give you one, in default of a better.","Ve ne darò una, in mancanza di una migliore.","/ve ne daɾɔ una, in mankantsa dɪ ʊna miʎore./",C2,Grammar,"C2,Grammar",
defensive,difensivo,/difensivo/,The magazines were plentifully stored with every species of offensive and defensive arms.,I magazzini erano ricchi di ogni tipo di armi offensive e difensive.,/i maɡadzːinɪ ɛrano rikːɪ dɪ oɲɲɪ tipo dɪ armɪ offensive e difensive./,C2,Grammar,"C2,Grammar",
degrading,degradazione,/deɡradatsione/,"The more degrading the work, the greater the number of carriages given.","Quanto più degradante è il lavoro, tanto maggiore è il numero di carrozze fornite.","/kwanto pjʊ deɡradante e il lavɔro, tanto madʒːore e il numero dɪ karɾɔtsːe fornite./",C2,Grammar,"C2,Grammar",
demographic,demografico,/demoɡrafiko/,Algeria doesn't have a demographic crisis.,L'Algeria non ha una crisi demografica.,/laldʒeria non a ʊna krizɪ demoɡrafika./,C2,Grammar,"C2,Grammar",
demography,demografia,/demoɡrafia/,"Due to its geography and demography, conquering Panjshir by force is considered extremely difficult.","A causa della sua geografia e demografia, la conquista del Panjshir con la forza è considerata estremamente difficile.","/a kaʊza della sʊa dʒeoɡrafia e demoɡrafia, la konkwista del pandʒʃir kon la fɔrtsa e konsiderata estremamente diffitʃile./",C2,Grammar,"C2,Grammar",
designate,designare,/deziɲare/,Afterwards you may designate the may-stay-apart-from-the-three-robes area.,"In seguito, si può designare l'area ""posso stare lontano dai tre accappatoi"".","/in seːɡwito, sɪ pʊɔ deziɲare larea ""pɔsso stare lontano daj tre akːapːatɔi""./",C2,Grammar,"C2,Grammar",
detestable,detestabile,/detestabile/,"There is something wrong with his appearance; something displeasing, something down-right detestable.","C'è qualcosa che non va nel suo aspetto; qualcosa di sgradevole, di assolutamente detestabile.","/tʃe kwalkɔza ke non va nel sʊo aspɛtːo; kwalkɔza dɪ zɡradevole, dɪ assolʊtamente detestabile./",C2,Grammar,"C2,Grammar",
detrimental,dannoso,/dannozo/,"Exercise caution, as your choices may result in detrimental effects that cannot be easily undone.","Fate attenzione, perché le vostre scelte possono avere effetti dannosi che non possono essere facilmente annullati.","/fate atːentsione, perke le vɔstre ʃelte pɔssono avere effɛtːɪ dannɔzɪ ke non pɔssono ɛssere fatʃilmente annʊllatɪ./",C2,Grammar,"C2,Grammar",
detrimentally,dannosamente,/dannozamente/,This detrimentally is common in everyday life.,Questo fenomeno è comune nella vita di tutti i giorni.,/kwesto fenɔmeno e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
diplomatic,diplomatico,/diplomatiko/,"I will go abroad, but not in the diplomatic service.","Andrò all'estero, ma non nel servizio diplomatico.","/andrɔ allɛstero, ma non nel servitsio diplomatiko./",C2,Grammar,"C2,Grammar",
discretion,discrezione,/diskretsione/,"Why, have you any discretion?","Perché, hai un po' di discrezione?","/perke, aj ʊn po dɪ diskretsione?/",C2,Grammar,"C2,Grammar",
disillusionment,disillusione,/dizillʊzione/,Dispassion is the purpose of disillusionment.,La spassionatezza è lo scopo del disincanto.,/la spassjonatetsːa e lo skɔpo del dizinkanto./,C2,Grammar,"C2,Grammar",
dismal,desolante,/dezolante/,What right have you to be dismal?,Che diritto hai di essere triste?,/ke diritːo aj dɪ ɛssere triste?/,C2,Grammar,"C2,Grammar",
dismally,tristemente,/tristemente/,"Thank you, ’ said Tom, shaking his head dismally, and chewing rosebuds.","Grazie"", disse Tom, scuotendo la testa con tristezza e masticando boccioli di rosa.","/ɡratsje"", disse tɔm, skʊotɛndo la tɛsta kon tristetsːa e mastikando botʃːolɪ dɪ rɔza./",C2,Grammar,"C2,Grammar",
disquieting,inquietante,/inkwjetante/,"But if the balance is very much out, the eye is disturbed and the effect too disquieting.","Ma se l'equilibrio è molto sbilanciato, l'occhio è disturbato e l'effetto troppo inquietante.","/ma se lekwilibrio e molto zbilantʃato, lɔkːio e distʊrbato e leffɛtːo trɔpːo inkwjetante./",C2,Grammar,"C2,Grammar",
dissection,dissezione,/dissetsione/,Performing the dissection will give you a better understanding of the internal anatomy.,L'esecuzione della dissezione consente di comprendere meglio l'anatomia interna.,/lezekʊtsione della dissetsione konsɛnte dɪ komprɛndere mɛʎo lanatomia intɛrna./,C2,Grammar,"C2,Grammar",
distinctive,distintivo,/distintivo/,They have a distinctive nature.,Hanno una natura distintiva.,/anno ʊna natura distintiva./,C2,Grammar,"C2,Grammar",
disturbing,inquietante,/inkwjetante/,This was at once exciting and a little disturbing.,Questo è stato allo stesso tempo eccitante e un po' inquietante.,/kwesto ɛ stato allo stesso tɛmpo etʃːitante e ʊn po inkwjetante./,C2,Grammar,"C2,Grammar",
divergence,divergenza,/diverdʒɛntsa/,Action is liable to divergence from its true goal.,L'azione è suscettibile di deviare dal suo vero obiettivo.,/latsione e sʊʃetːibile dɪ devjare dal sʊo vero objetːivo./,C2,Grammar,"C2,Grammar",
divergent,divergente,/diverdʒɛnte/,The harmonic series is divergent.,La serie armonica è divergente.,/la sɛrie armɔnika e diverdʒɛnte./,C2,Grammar,"C2,Grammar",
docile,docile,/dɔtʃile/,"Never had master a more anxious, humble, docile pupil.","Mai il maestro aveva avuto un allievo più ansioso, umile e docile.","/maj il maɛstro aveva avuto ʊn alliɛvo pjʊ ansjozo, umile e dɔtʃile./",C2,Grammar,"C2,Grammar",
doctrine,dottrina,/dotːrina/,There are these three eternalist doctrines.,Ci sono queste tre dottrine eternaliste.,/tʃɪ sono kweste tre dotːrine eternaliste./,C2,Grammar,"C2,Grammar",
domain,dominio,/dominio/,The profound domain of the Buddhas is truly amazing.,Il profondo dominio dei Buddha è davvero sorprendente.,/il profondo dominio deɪ budːa e davvero sorprendɛnte./,C2,Grammar,"C2,Grammar",
domestically,a livello nazionale,/a livɛllo natsionale/,Cuban doctors abroad had to return to Cuba to fight the coronavirus domestically.,I medici cubani all'estero sono dovuti tornare a Cuba per combattere il coronavirus a livello nazionale.,/i mɛditʃɪ kʊbanɪ allɛstero sono dovutɪ tornare a kuba per kombatːere il koronavirʊs a livɛllo natsionale./,C2,Grammar,"C2,Grammar",
drift,deriva,/deriva/,What is the course and drift of your compact?,Qual è il percorso e la deriva del vostro compact?,/kwal e il perkorso e la deriva del vɔstro kompakt?/,C2,Grammar,"C2,Grammar",
dual,doppio,/dopːio/,↩ Upāli is playing on the dual senses of vaṇṇa as both “praise” and “beauty”.,"Upāli gioca sul doppio senso di vaṇṇa come ""lode"" e ""bellezza"".","/ʊpalɪ dʒɔka sʊl dopːio sɛnso dɪ vu a letːeːraunoeːkwatːrosɛtːe letːeːraunoeːkwatːrosɛtːe a kome ""lɔde"" eː ""belletsːa""./",C2,Grammar,"C2,Grammar",
dub,doppiare,/dopːjare/,I think I’ve now earned the right to dub it that.,Credo di essermi guadagnato il diritto di chiamarlo così.,/krɛdo dɪ ɛssermɪ ɡwadaɲato il diritːo dɪ kjamarlo kozi./,C2,Grammar,"C2,Grammar",
durable,durevole,/dʊrevole/,I thought they’d be a nice durable cardboard.,Ho pensato che sarebbero stati un bel cartone resistente.,/o pensato ke sarebːero statɪ ʊn bɛl kartone rezistɛnte./,C2,Grammar,"C2,Grammar",
dutiful,doveroso,/doverozo/,"You’ve got a dutiful mother, you have, my son.","Hai una madre doverosa, figlio mio.","/aj ʊna madre doveroza, fiʎo mio./",C2,Grammar,"C2,Grammar",
dutifully,doverosamente,/doverozamente/,We see him dutifully assisting at the sale of the lady's furniture and effects.,Lo vediamo assistere doverosamente alla vendita dei mobili e degli effetti della signora.,/lo vedjamo assistere doverozamente alla vendita deɪ mɔbilɪ e deʎɪ effɛtːɪ della siɲora./,C2,Grammar,"C2,Grammar",
dynamically,dinamicamente,/dinamikamente/,These statistics don't need to be dynamically updated.,Queste statistiche non devono essere aggiornate dinamicamente.,/kweste statistike non devono ɛssere adʒːornate dinamikamente./,C2,Grammar,"C2,Grammar",
eccentrically,eccentricamente,/etʃːentrikamente/,We talked about the eccentrically last night.,Ieri sera abbiamo parlato dell'eccentrico.,/jɛrɪ sera abːjamo parlato delletʃːɛntriko./,C2,Grammar,"C2,Grammar",
ecstatically,estaticamente,/estatikamente/,"Now you go into the parlor, and I'll send 'em down to you,"" with which somewhat involved reply Hannah vanished, chuckling ecstatically.","Ora vai in salotto e te li manderò giù"", con la quale Hannah si dileguò, ridacchiando estasiata.","/ora vaj in salɔtːo e te lɪ mandeɾɔ dʒu"", kon la kwale hanna sɪ dileɡwɔ, ridakːjando estazjata./",C2,Grammar,"C2,Grammar",
effortless,senza sforzo,/sɛntsa sfɔrtso/,It was effortless.,È stato senza sforzo.,/e stato sɛntsa sfɔrtso./,C2,Grammar,"C2,Grammar",
ego,ego,/ɛɡo/,I had to give up my ego.,Ho dovuto rinunciare al mio ego.,/o dovuto rinʊntʃare al mio ɛɡo./,C2,Grammar,"C2,Grammar",
elastic,elastico,/elastiko/,His spirits were elastic; his good-humour was restored.,"Il suo spirito era elastico, il suo buonumore era stato ripristinato.","/il sʊo spirito ɛra elastiko, il sʊo bʊonʊmore ɛra stato ripristinato./",C2,Grammar,"C2,Grammar",
electoral,elettorale,/eletːorale/,In Algeria there has never been any electoral transparency.,In Algeria non c'è mai stata trasparenza elettorale.,/in aldʒeria non tʃe maj stata trasparɛntsa eletːorale./,C2,Grammar,"C2,Grammar",
elongate,allungato,/allʊŋɡato/,Stretching out the rubber band will elongate it considerably.,Allungando l'elastico lo si allunga notevolmente.,/allʊŋɡando lelastiko lo sɪ alluŋɡa notevolmente./,C2,Grammar,"C2,Grammar",
elusive,sfuggente,/sfʊdʒːɛnte/,The answer to this question is elusive.,La risposta a questa domanda è elusiva.,/la risposta a kwesta domanda e elʊziva./,C2,Grammar,"C2,Grammar",
empirical,empirico,/empiriko/,But all of these may be refuted by simple empirical observation.,Ma tutte queste possono essere confutate dalla semplice osservazione empirica.,/ma tutːe kweste pɔssono ɛssere konfʊtate dalla semplitʃe osservatsione empirika./,C2,Grammar,"C2,Grammar",
engaging,coinvolgente,/koinvoldʒɛnte/,Those monks engaging in malicious talebearing between monks who were arguing.,Quei monaci che si impegnano in chiacchiere maliziose tra monaci che stanno discutendo.,/kweɪ mɔnatʃɪ ke sɪ impɛɲano in kjakːiere malitsjɔze tra mɔnatʃɪ ke stanno diskʊtɛndo./,C2,Grammar,"C2,Grammar",
engrossing,avvincente,/avvintʃɛnte/,"That the engrossing object of--HEEP--was, next to gain, to subdue Mr.","Che l'obiettivo principale di ""Heep"" era, oltre al guadagno, quello di sottomettere Mr.","/ke lobjetːivo printʃipale di ""ɛep"" ɛra, oltre al ɡwadaɲɲo, kwello dɪ sotːometːere ɛmmeɛrɾe./",C2,Grammar,"C2,Grammar",
enormously,enormemente,/enormemente/,But he admits that the imperial revenue was enormously increased by this measure.,Ma ammette che le entrate imperiali sono state enormemente aumentate da questa misura.,/ma ammetːe ke le entrate imperialɪ sono state enormemente aʊmentate da kwesta mizura./,C2,Grammar,"C2,Grammar",
enterprising,intraprendente,/intraprendɛnte/,He is a bold and enterprising man. “I will think it over.,"È un uomo audace e intraprendente. ""Ci penserò su.","/e ʊn wɔmo aʊdatʃe e intraprendɛnte. ""tʃɪ penseɾɔ su./",C2,Grammar,"C2,Grammar",
enviable,invidiabile,/invidjabile/,The Catholic position around Orleans was by no means an enviable one.,La posizione cattolica intorno a Orleans non era affatto invidiabile.,/la pozitsione katːɔlika intorno a orliːns non ɛra affatːo invidjabile./,C2,Grammar,"C2,Grammar",
epidemic,epidemia,/epidemia/,Melanoma is an epidemic in young women.,Il melanoma è un'epidemia nelle giovani donne.,/il melanɔma e ʊnepidemia nelle dʒovanɪ dɔnne./,C2,Grammar,"C2,Grammar",
ethically,eticamente,/etikamente/,"It’s when a mendicant behaves ethically, but they are not determined by ethical behavior.","È quando un mendicante si comporta in modo etico, ma non è determinato da un comportamento etico.","/e kwando ʊn mendikante sɪ kompɔrta in mɔdo ɛtiko, ma non e determinato da ʊn komportamento ɛtiko./",C2,Grammar,"C2,Grammar",
evolutionary,evolutivo,/evolʊtivo/,The last few decades have brought significant changes to evolutionary thought.,Gli ultimi decenni hanno portato cambiamenti significativi nel pensiero evolutivo.,/ʎɪ ultimɪ detʃɛnnɪ anno portato kambjamentɪ siɲifikativɪ nel pensiɛro evolʊtivo./,C2,Grammar,"C2,Grammar",
exhilarating,esaltante,/ezaltante/,The exhilarating ripple of her voice was a wild tonic in the rain.,L'increspatura esaltante della sua voce era un tonico selvaggio nella pioggia.,/linkrespatura ezaltante della sʊa votʃe ɛra ʊn tɔniko selvadʒːo nella pjɔdʒːa./,C2,Grammar,"C2,Grammar",
experimental,sperimentale,/sperimentale/,"But I have experimental verification, ” said the Time Traveller.","Ma ho una verifica sperimentale"", disse il Viaggiatore del Tempo.","/ma o ʊna verifika sperimentale"", disse il vjadʒːatore del tɛmpo./",C2,Grammar,"C2,Grammar",
explanatory,esplicativo,/esplikativo/,"This was explanatory, but not satisfactory.","Questo era esplicativo, ma non soddisfacente.","/kwesto ɛra esplikativo, ma non sodːisfatʃɛnte./",C2,Grammar,"C2,Grammar",
explicit,esplicito,/esplitʃito/,"Be explicit, ” said the Doctor.","Siate espliciti"", disse il Dottore.","/sjate esplitʃitɪ"", disse il dotːore./",C2,Grammar,"C2,Grammar",
explicitly,esplicitamente,/esplitʃitamente/,In this case it is explicitly stated that she cannot reordain.,In questo caso si dice esplicitamente che non può riordinare.,/in kwesto kazo sɪ ditʃe esplitʃitamente ke non pʊɔ riordinare./,C2,Grammar,"C2,Grammar",
explosively,esplosivamente,/esplozivamente/,The teacher discussed the explosively in class.,L'insegnante ha discusso l'esplosivo in classe.,/linseɲante a diskusso lesplozivo in klasse./,C2,Grammar,"C2,Grammar",
exterior,esterno,/estɛrno/,The earth element may be interior or exterior.,L'elemento terra può essere interno o esterno.,/lelemento tɛrɾa pʊɔ ɛssere intɛrno o estɛrno./,C2,Grammar,"C2,Grammar",
exuberant,esuberante,/ezʊberante/,It is entirely to this exuberant vegetation that coal owes its origin.,È interamente a questa esuberante vegetazione che il carbone deve la sua origine.,/e interamente a kwesta ezʊberante vedʒetatsione ke il karbone dɛve la sʊa oridʒine./,C2,Grammar,"C2,Grammar",
exuberantly,esuberantemente,/ezʊberantemente/,She researched the exuberantly for her project.,Ha fatto ricerche esuberanti per il suo progetto.,/a fatːo ritʃɛrke ezʊberantɪ per il sʊo prodʒɛtːo./,C2,Grammar,"C2,Grammar",
fabulously,favolosamente,/favolozamente/,He was fabulously wealthy.,Era favolosamente ricco.,/ɛra favolozamente rikːo./,C2,Grammar,"C2,Grammar",
facial,facciale,/fatʃːale/,I allow facial ointments for those who are sick.,Sono consentite pomate per il viso per chi è malato.,/sono konsentite pomate per il vizo per kɪ e malato./,C2,Grammar,"C2,Grammar",
fairness,equità,/ekwita/,It is thus more about fulfilling a moral obligation of fairness than offering charity.,Si tratta quindi più di adempiere a un obbligo morale di equità che di offrire carità.,/sɪ tratːa kwindɪ pjʊ dɪ adeːmpjere a ʊn ɔbːliɡo morale dɪ ekwita ke dɪ offrire karita./,C2,Grammar,"C2,Grammar",
fanatically,fanaticamente,/fanatikamente/,This fanatically is common in everyday life.,Questo fanatismo è comune nella vita di tutti i giorni.,/kwesto fanatizmo e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
fanciful,fantasioso,/fantaziozo/,But this fanciful execution was simplified in practice.,Ma questa fantasiosa esecuzione è stata semplificata nella pratica.,/ma kwesta fantazioza ezekʊtsione e stata semplifikata nella pratika./,C2,Grammar,"C2,Grammar",
favorably,favorevolmente,/favorevolmente/,It is odd that the senate should treat Probus less favorably than Marcus Antoninus.,È strano che il senato tratti Probus in modo meno favorevole di Marco Antonino.,/e strano ke il senato tratːɪ probʊs in mɔdo meno favorevole dɪ marko antonino./,C2,Grammar,"C2,Grammar",
favourable,favorevole,/favorevole/,A levelling age is not favourable to deportment.,Un'età di livellamento non è favorevole al portamento.,/ʊneta dɪ livellamento non e favorevole al portamento./,C2,Grammar,"C2,Grammar",
ferocious,feroce,/ferotʃe/,D'Argenson and his artists had a ferocious taste.,D'Argenson e i suoi artisti avevano un gusto feroce.,/dardʒenson e i sʊɔi artistɪ avevano ʊn ɡusto ferotʃe./,C2,Grammar,"C2,Grammar",
ferociously,ferocemente,/ferotʃemente/,"In literature Hello was a belated romantic, a Don Quixote of the ideal who charged ferociously the windmills of indifference.","In letteratura Hello era un romantico tardivo, un Don Chisciotte dell'ideale che caricava ferocemente i mulini a vento dell'indifferenza.","/in letːeratura ɛllo ɛra ʊn romantiko tardivo, ʊn don kiʃɔtːe dellideale ke karikava ferotʃemente i mʊlinɪ a vɛnto dellindifferɛntsa./",C2,Grammar,"C2,Grammar",
