English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
billion,miliardo,/miliardo/,Algeria has invested billions of dollars in infrastructure projects.,L'Algeria ha investito miliardi di dollari in progetti infrastrutturali.,/laldʒeria a investito miliardɪ dɪ dɔllarɪ in prodʒɛtːɪ infrastrʊtːʊralɪ./,A2,Time & Quantity,"A2,Time & Quantity",
bin,bidone,/bidone/,Osama bin Laden was dropped off a ship.,Osama bin Laden è stato fatto scendere da una nave.,/ozama bin laden e stato fatːo ʃɛndere da ʊna nave./,A2,Social,"A2,Social",
biology,biologia,/bjolodʒia/,The biology on this globe is carbon-based.,La biologia su questo globo è basata sul carbonio.,/la bjolodʒia sʊ kwesto ɡlɔbo e bazata sʊl karbɔnio./,A2,Grammar,"A2,Grammar",
bit,bit,/bit/,This is a bit open.,Questo è un po' aperto.,/kwesto ɛ ʊn po apɛrto./,A2,Social,"A2,Social",
bite,morso,/mɔrso/,I’ll make Jip bite you!,Farò in modo che Jip ti morda!,/faɾɔ in mɔdo ke dʒip tɪ mɔrda!/,A2,Social,"A2,Social",
blackboard,lavagna,/lavaɲɲa/,"The master sat throned in his great chair upon a raised platform, with his blackboard behind him. He was looking tolerably mellow.","Il maestro sedeva in trono sulla sua grande sedia su una piattaforma rialzata, con la sua lavagna alle spalle. Aveva un'aria tollerante.","/il maɛstro sedɛva in trɔno sʊlla sʊa ɡrande sɛdia sʊ ʊna pjatːaforma rialtsata, kon la sʊa lavaɲɲa alle spalle. aveva ʊnaria tollerante./",A2,Shopping,"A2,Shopping",
blame,colpa,/kolpa/,Who is’t can blame him?,Chi può biasimarlo?,/kɪ pʊɔ bjazimarlo?/,A2,Social,"A2,Social",
blanket,coperta,/kopɛrta/,"Now don't be a wet-blanket, Teddy.","Ora non fare la coperta bagnata, Teddy.","/ora non fare la kopɛrta baɲata, tɛdːɪ./",A2,Grammar,"A2,Grammar",
blood,sangue,/saŋɡwe/,The blood is the life!,Il sangue è la vita!,/il saŋɡwe e la vita!/,A2,Social,"A2,Social",
bloom,fioritura,/fjoritura/,The legend came into full bloom under the first empire.,La leggenda fiorì sotto il primo impero.,/la ledʒːɛnda fjori sotːo il primo impɛro./,A2,Time & Quantity,"A2,Time & Quantity",
board,bordo,/bɔrdo/,"Bow to the board, ” said Bumble.","Inchinatevi al consiglio"", ha detto Bumble.","/inkinatevɪ al konsiʎo"", a detːo bumble./",A2,Food,"A2,Food",
boil,bollire,/bollire/,And those boils did run—say so.,E quelle bolle scorrevano - lo dico io.,/e kwelle bolle skorɾevano lo diko io./,A2,Health,"A2,Health",
boiled,bollito,/bollito/,Beans eaten boiled; the husks given to cattle.,I fagioli vengono consumati bolliti; le bucce vengono date al bestiame.,/i fadʒɔlɪ veŋɡono konsʊmatɪ bollitɪ; le butʃːe veŋɡono date al bestjame./,A2,Grammar,"A2,Grammar",
bonus,bonus,/bonʊs/,Damiano will get a bonus for that.,Damiano riceverà un bonus per questo.,/damjano ritʃeveɾa ʊn bonʊs per kwesto./,A2,Grammar,"A2,Grammar",
bookcase,libreria,/libreria/,They made this bookcase by themselves.,Hanno realizzato questa libreria da soli.,/anno realidzːato kwesta libreria da sɔlɪ./,A2,Shopping,"A2,Shopping",
bookshelf,libreria,/libreria/,He has a large number of books on his bookshelf.,Ha un gran numero di libri nella sua libreria.,/a ʊn ɡran numero dɪ librɪ nella sʊa libreria./,A2,Shopping,"A2,Shopping",
bookshop,libreria,/libreria/,He took his books to a second-hand bookshop.,Ha portato i suoi libri in una libreria di seconda mano.,/a portato i sʊɔi librɪ in ʊna libreria dɪ sekonda mano./,A2,Shopping,"A2,Shopping",
boss,capo,/kapo/,He said he would show who was Huck Finn’s boss.,Disse che avrebbe mostrato chi era il capo di Huck Finn.,/disse ke avrɛbːe mostrato kɪ ɛra il kapo dɪ ukː finn./,A2,Grammar,"A2,Grammar",
bother,fastidio,/fastidio/,How he would bother the commissioners!,Come avrebbe infastidito i commissari!,/kome avrɛbːe infastidito i kommissarɪ!/,A2,Grammar,"A2,Grammar",
bra,reggiseno,/redʒːiseno/,What size is this bra?,Che taglia ha questo reggiseno?,/ke taʎa a kwesto redʒːiseno?/,A2,Shopping,"A2,Shopping",
brainstorm,brainstorming,/braɪnstɔrmiŋɡ/,I have a brainstorm teacher.,Ho un insegnante di brainstorming.,/o ʊn inseɲante dɪ braɪnstɔrmiŋɡ./,A2,Grammar,"A2,Grammar",
brake,freno,/freno/,"Accordingly, brakes operated by steam were tried.","Di conseguenza, sono stati provati freni azionati dal vapore.","/dɪ konseɡwɛntsa, sono statɪ provatɪ frenɪ atsionatɪ dal vapore./",A2,Shopping,"A2,Shopping",
branch,ramo,/ramo/,Badly infested branches should be cut off and burned.,I rami gravemente infestati devono essere tagliati e bruciati.,/i ramɪ ɡravemente infestatɪ devono ɛssere taʎatɪ e brʊtʃatɪ./,A2,Shopping,"A2,Shopping",
brand,marchio,/markio/,"He brands the praefect with the name: he had probably assumed the purple, (Chronograph.",Marca il prefetto con il nome: probabilmente aveva assunto la porpora (Chronograph.,/marka il prefɛtːo kon il nome: probabilmente aveva assunto la porpora (kronɔɡraf./,A2,Social,"A2,Social",
brave,coraggioso,/koradʒːozo/,Is’t not a brave man?,Non è un uomo coraggioso?,/non e ʊn wɔmo koradʒːozo?/,A2,Social,"A2,Social",
breeze,brezza,/bretsːa/,"It was an invigorating sea breeze, charged with iodine.","Era una brezza marina tonificante, carica di iodio.","/ɛra ʊna bretsːa marina tonifikante, karika dɪ jɔdio./",A2,Abstract,"A2,Abstract",
bride,sposa,/spoza/,"In the other were the bride, Mr.","Nell'altra c'erano la sposa, Mr.","/nellaltra tʃɛrano la spoza, ɛmmeɛrɾe./",A2,Social,"A2,Social",
brilliant,brillante,/brillante/,The effect was dazzling and brilliant.,L'effetto è stato abbagliante e brillante.,/leffɛtːo e stato abːaʎante e brillante./,A2,Grammar,"A2,Grammar",
budget,bilancio,/bilantʃo/,They want to stay under budget.,Vogliono rimanere sotto il budget.,/voʎono rimanɛre sotːo il baːdʒet./,A2,Shopping,"A2,Shopping",
bug,bug,/buɡ/,"He tried to say ""Hum-bug!","Ha cercato di dire ""Hum-bug!","/a tʃerkato dɪ dire ""umbuɡ!/",A2,Shopping,"A2,Shopping",
bulb,lampadina,/lampadina/,The filament is now ready for enclosure in the bulb.,Il filamento è ora pronto per essere inserito nel bulbo.,/il filamento e ora pronto per ɛssere inserito nel bulbo./,A2,Shopping,"A2,Shopping",
burn,bruciare,/brʊtʃare/,And how does a mendicant burn up?,E come brucia un mendicante?,/e kome brutʃa ʊn mendikante?/,A2,Food,"A2,Food",
bury,interramento,/interɾamento/,"What, would you bury him in my despite?","Cosa, lo seppellirebbe nonostante la mia presenza?","/kɔza, lo sepːellirɛbːe nonostante la mia prezɛntsa?/",A2,Professional,"A2,Professional",
bus,autobus,/aːʊtobʊs/,"We came back to town quietly, taking a ’bus to Hyde Park Corner.","Tornammo in città con calma, prendendo un autobus per Hyde Park Corner.","/tornammo in tʃitːa kon kalma, prendɛndo ʊn aːʊtobʊs per ide park kɔrner./",A2,Grammar,"A2,Grammar",
bus,autobus,/aːʊtobʊs/,"We came back to town quietly, taking a ’bus to Hyde Park Corner.","Tornammo in città con calma, prendendo un autobus per Hyde Park Corner.","/tornammo in tʃitːa kon kalma, prendɛndo ʊn aːʊtobʊs per ide park kɔrner./",A2,Grammar,"A2,Grammar",
bush,cespuglio,/tʃespuʎo/,"Why should I hint, and beat about the bush?",Perché dovrei alludere e menare il can per l'aia?,/perke dovrɛi alludere e menare il kan per laia?/,A2,Social,"A2,Social",
businessman,uomo d'affari,/wɔmo daffarɪ/,David was a rich businessman.,David era un ricco uomo d'affari.,/david ɛra ʊn rikːo wɔmo daffarɪ./,A2,Social,"A2,Social",
businesswoman,donna d'affari,/dɔnna daffarɪ/,Mary is an outstanding businesswoman.,Mary è una donna d'affari eccezionale.,/mɛːɾɪ e ʊna dɔnna daffarɪ etʃːetsionale./,A2,Social,"A2,Social",
cab,cabina,/kabina/,You must have a cab.,Dovete avere un taxi.,/dovete avere ʊn taksɪ./,A2,Shopping,"A2,Shopping",
cafeteria,caffetteria,/kaffetːeria/,The cafeteria is really loud.,La mensa è molto rumorosa.,/la mɛnsa e molto rʊmoroza./,A2,Shopping,"A2,Shopping",
calendar,calendario,/kalendario/,"And it was he, without doubt, who scratched a calendar on this stone.","Ed è stato lui, senza dubbio, a graffiare un calendario su questa pietra.","/ed e stato lui, sɛntsa dubːio, a ɡraffjare ʊn kalendario sʊ kwesta pjɛtra./",A2,Social,"A2,Social",
camping,campeggio,/kampedʒːo/,"Camping in Kabylie, Algeria, is my passion.","Il campeggio in Kabylie, Algeria, è la mia passione.","/il kampedʒːo in kabilie, aldʒeria, e la mia passjone./",A2,Activities,"A2,Activities",
campus,campus,/kampʊs/,They have to live on campus.,Devono vivere nel campus.,/devono vivere nel kampʊs./,A2,Professional,"A2,Professional",
capital,capitale,/kapitale/,The capital was intensely loyal.,La capitale era intensamente fedele.,/la kapitale ɛra intensamente fedele./,A2,Social,"A2,Social",
captain,capitano,/kapitano/,The captain we know of.,Il capitano che conosciamo.,/il kapitano ke konoʃamo./,A2,Social,"A2,Social",
car,auto,/aʊto/,Shall we all go in my car?,Andiamo tutti nella mia macchina?,/andjamo tutːɪ nella mia makːina?/,A2,Shopping,"A2,Shopping",
carpet,tappeto,/tapːeto/,Suppose you were going to carpet a room.,Supponiamo di dover tappezzare una stanza.,/sʊpːonjamo dɪ dovɛr tapːetsːare ʊna stantsa./,A2,Shopping,"A2,Shopping",
cash,contanti,/kontantɪ/,So now we know where you get your cash!,Ora sappiamo dove prendete i soldi!,/ora sapːjamo dove prendete i sɔldɪ!/,A2,Social,"A2,Social",
cassette,cassetta,/kassetːa/,You have a cassette player?,Avete un lettore di cassette?,/avete ʊn letːore dɪ kassetːe?/,A2,Shopping,"A2,Shopping",
castle,castello,/kastɛllo/,"What, will not this castle yield?","Che c'è, questo castello non cede?","/ke tʃɛː, kwesto kastɛllo non tʃede?/",A2,Shopping,"A2,Shopping",
cause,causa,/kaʊza/,I can--I can--guess the cause.,Posso... posso... indovinare la causa.,/pɔsso... pɔsso... indovinare la kaʊza./,A2,Social,"A2,Social",
celebrity,celebrità,/tʃelebrita/,Tom is a minor celebrity in Boston.,Tom è una piccola celebrità a Boston.,/tɔm e ʊna pikːola tʃelebrita a bɔston./,A2,Social,"A2,Social",
center,centro,/tʃɛntro/,"The milk in its center, when iced, is a most delicious luxury.","Il latte al centro, se ghiacciato, è un lusso delizioso.","/il latːe al tʃɛntro, se ɡjatʃːato, e ʊn lusso delitsjozo./",A2,Social,"A2,Social",
centimeter,centimetro,/tʃentimetro/,I allow tooth cleaners that are at most thirteen centimeters long.,Sono ammessi pulitori di denti lunghi al massimo tredici centimetri.,/sono ammessɪ pʊlitorɪ dɪ dɛntɪ luŋɡɪ al massimo treditʃɪ tʃentimetrɪ./,A2,Time & Quantity,"A2,Time & Quantity",
cereal,cereali,/tʃerealɪ/,How are the cereals milled?,Come vengono macinati i cereali?,/kome veŋɡono matʃinatɪ i tʃerealɪ?/,A2,Food,"A2,Food",
certain,certo,/tʃɛrto/,Crummles is certain to succeed.,Crummles è certo di avere successo.,/krummles e tʃɛrto dɪ avere sʊtʃːɛsso./,A2,Grammar,"A2,Grammar",
certainly,certamente,/tʃertamente/,I shall certainly persuade Mr.,Convincerò sicuramente il Sig.,/konvintʃeɾɔ sikʊramente il siɡ./,A2,Grammar,"A2,Grammar",
chain,catena,/katena/,It is a ponderous chain!,E' una catena pesante!,/e ʊna katena pezante!/,A2,Social,"A2,Social",
chairman,presidente,/prezidɛnte/,The CHAIRMAN was quite sure the hon.,Il PRESIDENTE era certo che l'onorevole,/il prezidɛnte ɛra tʃɛrto ke lonorevole/,A2,Social,"A2,Social",
challenge,sfida,/sfida/,I challenge the city to do it!,Sfido la città a farlo!,/sfido la tʃitːa a farlo!/,A2,Social,"A2,Social",
champagne,champagne,/ʃampaɲ/,"There’s some champagne in the cellar, ” he said.","C'è dello champagne in cantina"", ha detto.","/tʃe dello ʃampaɲ in kantina"", a detːo./",A2,Food,"A2,Food",
championship,campionato,/kampjonato/,"You will restrain any demonstrative championship or vengeance in this place, of course, Mr.","Naturalmente, in questo luogo, lei si asterrà da qualsiasi campionato dimostrativo o da qualsiasi vendetta, signor...","/natʊralmente, in kwesto lʊɔɡo, lɛi sɪ asterɾa da kwalsiazɪ kampjonato dimostrativo o da kwalsiazɪ vendetːa, siɲor.../",A2,Health,"A2,Health",
chance,possibilità,/possibilita/,She must take her chance.,Deve cogliere l'occasione.,/dɛve kɔʎere lokːazione./,A2,Grammar,"A2,Grammar",
chapter,capitolo,/kapitolo/,This chapter is particularly dry.,Questo capitolo è particolarmente asciutto.,/kwesto kapitolo e partikolarmente aʃutːo./,A2,Social,"A2,Social",
charity,carità,/karita/,"Have you no charity, friend?","Non hai carità, amico?","/non aj karita, amiko?/",A2,Professional,"A2,Professional",
chat,chat,/(en)tʃat(it)/,You might even chat with a goblin.,Potreste anche chiacchierare con un goblin.,/potrɛste anke kjakːjerare kon ʊn ɡoblin./,A2,Social,"A2,Social",
cheek,guancia,/ɡwantʃa/,Is leaning cheek to cheek?,Si appoggia alla guancia?,/sɪ apːɔdʒːa alla ɡwantʃa?/,A2,Social,"A2,Social",
cheer,tifo,/tifo/,"Be of good cheer, youth.","Siate felici, giovani.","/sjate felitʃɪ, dʒovanɪ./",A2,Social,"A2,Social",
chef,cuoco,/kʊɔko/,Janos was a pastry chef.,Janos era un pasticcere.,/dʒanos ɛra ʊn pastitʃːere./,A2,Social,"A2,Social",
chemical,chimico,/kimiko/,What chemical changes does it produce?,Quali cambiamenti chimici produce?,/kwalɪ kambjamentɪ kimitʃɪ produtʃe?/,A2,Grammar,"A2,Grammar",
chemistry,chimica,/kimika/,"(For extended direction for milk testing see Snyder's ""Dairy Chemistry.","(Per un'indicazione più approfondita sull'analisi del latte, si veda ""Dairy Chemistry"" di Snyder.","/(per ʊnindikatsione pjʊ apːrofondita sʊllanalizɪ del latːe, sɪ veda ""daɪrɪ kemistrɪ"" dɪ znidɛr./",A2,Social,"A2,Social",
cheque,assegno,/asseɲɲo/,"Shall I draw a cheque, or will you?",Faccio io un assegno o lo fai tu?,/fatʃːo io ʊn asseɲɲo o lo faːi tu?/,A2,Shopping,"A2,Shopping",
chess,scacchi,/skakːɪ/,"All this wasteful, wanton chess-playing IS very strange.","Tutto questo spreco, questo gioco di scacchi è molto strano.","/tutːo kwesto sprɛko, kwesto dʒɔko dɪ skakːɪ e molto strano./",A2,Activities,"A2,Activities",
chest,petto,/pɛtːo/,On the cart was a great square chest.,Sul carrello c'era una grande cassa quadrata.,/sʊl karɾɛllo tʃɛra ʊna ɡrande kassa kwadrata./,A2,Shopping,"A2,Shopping",
childhood,infanzia,/infantsia/,"Our being fellow-academics, and friends from childhood up, is security.",Il nostro essere compagni di università e amici fin dall'infanzia è una sicurezza.,/il nɔstro ɛssere kompaɲɲɪ dɪ ʊniversita e amitʃɪ fin dallinfantsia e ʊna sikʊretsːa./,A2,Time & Quantity,"A2,Time & Quantity",
chili,peperoncino,/peperontʃino/,Did you taste the hot chili pepper?,Avete assaggiato il peperoncino?,/avete assadʒːato il peperontʃino?/,A2,Food,"A2,Food",
chimpanzee,scimpanzé,/ʃimpantse/,Jane Goodall is known for her research on chimpanzees.,Jane Goodall è nota per le sue ricerche sugli scimpanzé.,/(en)dʒeɪn(it) ɡoodal e nɔta per le sʊe ritʃɛrke sʊʎɪ ʃimpantse./,A2,Home,"A2,Home",
chin,mento,/mento/,"He had his chin in his hand, thinking.","Aveva il mento nella mano, pensando.","/aveva il mento nella mano, pensando./",A2,Social,"A2,Social",
chip,chip,/kip/,"I’d use the chips myself, but give the bowl away as a gift.","Userei le patatine da sola, ma regalerei la ciotola.","/ʊzerɛi le patatine da sola, ma reɡalerɛi la tʃɔtola./",A2,Food,"A2,Food",
chirp,cinguettio,/tʃiŋɡwetːio/,"Lo, The moon is down, the crickets chirp, the screech owl Calls in the dawn.","Ecco, la luna è tramontata, i grilli friniscono, il gufo stride con l'alba.","/ɛkːo, la luna e tramontata, i ɡrillɪ friniskono, il ɡufo stride kon lalba./",A2,Food,"A2,Food",
choice,scelta,/ʃelta/,… You should say: ‘Choices.,"... Dovresti dire: ""Scelte"".","/... dovrestɪ dire: ""ʃelte""./",A2,Grammar,"A2,Grammar",
cigarette,sigaretta,/siɡaretːa/,Have a cigarette or a cigar.,Fumate una sigaretta o un sigaro.,/fʊmate ʊna siɡaretːa o ʊn siɡaro./,A2,Shopping,"A2,Shopping",
citizen,cittadino,/tʃitːadino/,"Yes, I know you, Citizen Doctor.","Sì, la conosco, cittadino dottore.","/siː, la konosko, tʃitːadino dotːore./",A2,Social,"A2,Social",
claim,reclamo,/reklamo/,"I wanted to make a claim, sir.","Volevo fare una richiesta di risarcimento, signore.","/volɛvo fare ʊna rikjɛsta dɪ rizartʃimento, siɲore./",A2,Social,"A2,Social",
classic,classico,/klassiko/,"It is of the purest classic origin, (Horat.",È di origine classica purissima (Horat.,/e dɪ oridʒine klassika pʊrissima (ɔrat./,A2,Social,"A2,Social",
classical,classico,/klassiko/,"The classical reader may compare Plutarch, Opp.","Il lettore classico può confrontare Plutarco, Opp.","/il letːore klassiko pʊɔ konfrontare plʊtarko, ɔpː./",A2,Social,"A2,Social",
classical,classico,/klassiko/,"The classical reader may compare Plutarch, Opp.","Il lettore classico può confrontare Plutarco, Opp.","/il letːore klassiko pʊɔ konfrontare plʊtarko, ɔpː./",A2,Social,"A2,Social",
cleaner,pulitore,/pʊlitore/,You shouldn’t use tooth cleaners that are too short.,Non si devono usare detergenti per denti troppo corti.,/non sɪ devono ʊzare deterdʒɛntɪ per dɛntɪ trɔpːo kortɪ./,A2,Social,"A2,Social",
clear,chiaro,/kjaro/,I shall clear them away.,Li eliminerò.,/lɪ elimineɾɔ./,A2,Grammar,"A2,Grammar",
clearly,chiaramente,/kjaɾamente/,"Clearly, sir, it is purified.","Chiaramente, signore, è purificato.","/kjaɾamente, siɲore, e pʊrifikato./",A2,Grammar,"A2,Grammar",
clerk,impiegato,/impjeɡato/,Even these clerks were laughing.,Anche i commessi ridevano.,/anke i kommessɪ ridevano./,A2,Social,"A2,Social",
click,clicca,/klikːa/,There was a solemn pause--a shout--a flapping of wings--a faint click.,"Ci fu una pausa solenne, un grido, un battito d'ali, un leggero clic.","/tʃɪ fʊ ʊna paʊza solɛnne, ʊn ɡrido, ʊn batːito dalɪ, ʊn ledʒːɛro klik./",A2,Social,"A2,Social",
climate,clima,/klima/,"The climate, I believe, is healthy?","Il clima, credo, è sano?","/il klima, krɛdo, e sano?/",A2,Health,"A2,Health",
