"Time","English","Italian","IPA","Tags"
"17:44","five forty-four","le cinque e quarantaquattro","[le ˈtʃiŋkwe e kwarantaˈkwattro]","Telling_Time"
"17:45","five forty-five","le cinque e quarantacinque","[le ˈtʃiŋkwe e kwarantaˈtʃiŋkwe]","Telling_Time"
"17:46","five forty-six","le cinque e quarantasei","[le ˈtʃiŋkwe e kwarantaˈsɛi]","Telling_Time"
"17:47","five forty-seven","le cinque e quarantasette","[le ˈtʃiŋkwe e kwarantaˈsɛtte]","Telling_Time"
"17:48","five forty-eight","le cinque e quarantotto","[le ˈtʃiŋkwe e kwarantˈɔtto]","Telling_Time"
"17:49","five forty-nine","le cinque e quarantanove","[le ˈtʃiŋkwe e kwarantaˈnɔve]","Telling_Time"
"17:50","five fifty","le cinque e cinquanta","[le ˈtʃiŋkwe e tʃiŋˈkwanta]","Telling_Time"
"17:51","five fifty-one","le cinque e cinquantuno","[le ˈtʃiŋkwe e tʃiŋkwantuˈno]","Telling_Time"
"17:52","five fifty-two","le cinque e cinquantadue","[le ˈtʃiŋkwe e tʃiŋkwantaˈdu.e]","Telling_Time"
"17:53","five fifty-three","le cinque e cinquantatré","[le ˈtʃiŋkwe e tʃiŋkwantaˈtrɛ]","Telling_Time"
"17:54","five fifty-four","le cinque e cinquantaquattro","[le ˈtʃiŋkwe e tʃiŋkwantaˈkwattro]","Telling_Time"
"17:55","five fifty-five","le cinque e cinquantacinque","[le ˈtʃiŋkwe e tʃiŋkwantaˈtʃiŋkwe]","Telling_Time"
"17:56","five fifty-six","le cinque e cinquantasei","[le ˈtʃiŋkwe e tʃiŋkwantaˈsɛi]","Telling_Time"
"17:57","five fifty-seven","le cinque e cinquantasette","[le ˈtʃiŋkwe e tʃiŋkwantaˈsɛtte]","Telling_Time"
"17:58","five fifty-eight","le cinque e cinquantotto","[le ˈtʃiŋkwe e tʃiŋkwantˈɔtto]","Telling_Time"
"17:59","five fifty-nine","le cinque e cinquantanove","[le ˈtʃiŋkwe e tʃiŋkwantaˈnɔve]","Telling_Time"
"18:00","six o'clock","le sei","[le ˈsɛi]","Telling_Time"
"18:01","six oh one","le sei e uno","[le ˈsɛi e ˈuno]","Telling_Time"
"18:02","six oh two","le sei e due","[le ˈsɛi e ˈdu.e]","Telling_Time"
"18:03","six oh three","le sei e tre","[le ˈsɛi e ˈtrɛ]","Telling_Time"
"18:04","six oh four","le sei e quattro","[le ˈsɛi e ˈkwattro]","Telling_Time"
"18:05","six oh five","le sei e cinque","[le ˈsɛi e ˈtʃiŋkwe]","Telling_Time"
"18:06","six oh six","le sei e sei","[le ˈsɛi e ˈsɛi]","Telling_Time"
"18:07","six oh seven","le sei e sette","[le ˈsɛi e ˈsɛtte]","Telling_Time"
"18:08","six oh eight","le sei e otto","[le ˈsɛi e ˈɔtto]","Telling_Time"
"18:09","six oh nine","le sei e nove","[le ˈsɛi e ˈnɔve]","Telling_Time"
"18:10","six ten","le sei e dieci","[le ˈsɛi e ˈdjɛtʃi]","Telling_Time"
"18:11","six eleven","le sei e undici","[le ˈsɛi e ˈunditʃi]","Telling_Time"
"18:12","six twelve","le sei e dodici","[le ˈsɛi e ˈdoditʃi]","Telling_Time"
"18:13","six thirteen","le sei e tredici","[le ˈsɛi e treˈditʃi]","Telling_Time"
"18:14","six fourteen","le sei e quattordici","[le ˈsɛi e kwatˈtorditʃi]","Telling_Time"
"18:15","six fifteen","le sei e quindici","[le ˈsɛi e ˈkwinditʃi]","Telling_Time"
"18:16","six sixteen","le sei e sedici","[le ˈsɛi e seˈditʃi]","Telling_Time"
"18:17","six seventeen","le sei e diciassette","[le ˈsɛi e ditʃasˈsɛtte]","Telling_Time"
"18:18","six eighteen","le sei e diciotto","[le ˈsɛi e ditʃˈɔtto]","Telling_Time"
"18:19","six nineteen","le sei e diciannove","[le ˈsɛi e ditʃanˈnɔve]","Telling_Time"
"18:20","six twenty","le sei e venti","[le ˈsɛi e ˈvɛnti]","Telling_Time"
"18:21","six twenty-one","le sei e ventuno","[le ˈsɛi e ventuˈno]","Telling_Time"
"18:22","six twenty-two","le sei e ventidue","[le ˈsɛi e ventiˈdu.e]","Telling_Time"
"18:23","six twenty-three","le sei e ventitré","[le ˈsɛi e ventiˈtrɛ]","Telling_Time"
"18:24","six twenty-four","le sei e ventiquattro","[le ˈsɛi e ventiˈkwattro]","Telling_Time"
"18:25","six twenty-five","le sei e venticinque","[le ˈsɛi e ventitʃiŋˈkwe]","Telling_Time"
"18:26","six twenty-six","le sei e ventisei","[le ˈsɛi e ventiˈsɛi]","Telling_Time"
"18:27","six twenty-seven","le sei e ventisette","[le ˈsɛi e ventiˈsɛtte]","Telling_Time"
"18:28","six twenty-eight","le sei e ventotto","[le ˈsɛi e ventˈɔtto]","Telling_Time"
"18:29","six twenty-nine","le sei e ventinove","[le ˈsɛi e ventiˈnɔve]","Telling_Time"
"18:30","six thirty","le sei e trenta","[le ˈsɛi e ˈtrɛnta]","Telling_Time"
"18:31","six thirty-one","le sei e trentuno","[le ˈsɛi e trentuˈno]","Telling_Time"
"18:32","six thirty-two","le sei e trentadue","[le ˈsɛi e trentaˈdu.e]","Telling_Time"
"18:33","six thirty-three","le sei e trentatré","[le ˈsɛi e trentaˈtrɛ]","Telling_Time"
"18:34","six thirty-four","le sei e trentaquattro","[le ˈsɛi e trentakˈkwattro]","Telling_Time"
"18:35","six thirty-five","le sei e trentacinque","[le ˈsɛi e trentatʃiŋˈkwe]","Telling_Time"
"18:36","six thirty-six","le sei e trentasei","[le ˈsɛi e trantaˈsɛi]","Telling_Time"
"18:37","six thirty-seven","le sei e trentasette","[le ˈsɛi e trantaˈsɛtte]","Telling_Time"
"18:38","six thirty-eight","le sei e trentotto","[le ˈsɛi e trantˈɔtto]","Telling_Time"
"18:39","six thirty-nine","le sei e trentanove","[le ˈsɛi e trantaˈnɔve]","Telling_Time"
"18:40","six forty","le sei e quaranta","[le ˈsɛi e kwaˈranta]","Telling_Time"
"18:41","six forty-one","le sei e quarantuno","[le ˈsɛi e kwarantuˈno]","Telling_Time"
"18:42","six forty-two","le sei e quarantadue","[le ˈsɛi e kwarantaˈdu.e]","Telling_Time"
"18:43","six forty-three","le sei e quarantatré","[le ˈsɛi e kwarantaˈtrɛ]","Telling_Time"
"18:44","six forty-four","le sei e quarantaquattro","[le ˈsɛi e kwarantaˈkwattro]","Telling_Time"
"18:45","six forty-five","le sei e quarantacinque","[le ˈsɛi e kwarantaˈtʃiŋkwe]","Telling_Time"
"18:46","six forty-six","le sei e quarantasei","[le ˈsɛi e kwarantaˈsɛi]","Telling_Time"
"18:47","six forty-seven","le sei e quarantasette","[le ˈsɛi e kwarantaˈsɛtte]","Telling_Time"
"18:48","six forty-eight","le sei e quarantotto","[le ˈsɛi e kwarantˈɔtto]","Telling_Time"
"18:49","six forty-nine","le sei e quarantanove","[le ˈsɛi e kwarantaˈnɔve]","Telling_Time"
"18:50","six fifty","le sei e cinquanta","[le ˈsɛi e tʃiŋˈkwanta]","Telling_Time"
"18:51","six fifty-one","le sei e cinquantuno","[le ˈsɛi e tʃiŋkwantuˈno]","Telling_Time"
"18:52","six fifty-two","le sei e cinquantadue","[le ˈsɛi e tʃiŋkwantaˈdu.e]","Telling_Time"
"18:53","six fifty-three","le sei e cinquantatré","[le ˈsɛi e tʃiŋkwantaˈtrɛ]","Telling_Time"
"18:54","six fifty-four","le sei e cinquantaquattro","[le ˈsɛi e tʃiŋkwantaˈkwattro]","Telling_Time"
"18:55","six fifty-five","le sei e cinquantacinque","[le ˈsɛi e tʃiŋkwantaˈtʃiŋkwe]","Telling_Time"
"18:56","six fifty-six","le sei e cinquantasei","[le ˈsɛi e tʃiŋkwantaˈsɛi]","Telling_Time"
"18:57","six fifty-seven","le sei e cinquantasette","[le ˈsɛi e tʃiŋkwantaˈsɛtte]","Telling_Time"
"18:58","six fifty-eight","le sei e cinquantotto","[le ˈsɛi e tʃiŋkwantˈɔtto]","Telling_Time"
"18:59","six fifty-nine","le sei e cinquantanove","[le ˈsɛi e tʃiŋkwantaˈnɔve]","Telling_Time"
"19:00","seven o'clock","le sette","[le ˈsɛtte]","Telling_Time"
"19:01","seven oh one","le sette e uno","[le ˈsɛtte e ˈuno]","Telling_Time"
"19:02","seven oh two","le sette e due","[le ˈsɛtte e ˈdu.e]","Telling_Time"
"19:03","seven oh three","le sette e tre","[le ˈsɛtte e ˈtrɛ]","Telling_Time"
"19:04","seven oh four","le sette e quattro","[le ˈsɛtte e ˈkwattro]","Telling_Time"
"19:05","seven oh five","le sette e cinque","[le ˈsɛtte e ˈtʃiŋkwe]","Telling_Time"
"19:06","seven oh six","le sette e sei","[le ˈsɛtte e ˈsɛi]","Telling_Time"
"19:07","seven oh seven","le sette e sette","[le ˈsɛtte e ˈsɛtte]","Telling_Time"
"19:08","seven oh eight","le sette e otto","[le ˈsɛtte e ˈɔtto]","Telling_Time"
"19:09","seven oh nine","le sette e nove","[le ˈsɛtte e ˈnɔve]","Telling_Time"
"19:10","seven ten","le sette e dieci","[le ˈsɛtte e ˈdjɛtʃi]","Telling_Time"
"19:11","seven eleven","le sette e undici","[le ˈsɛtte e ˈunditʃi]","Telling_Time"
"19:12","seven twelve","le sette e dodici","[le ˈsɛtte e ˈdoditʃi]","Telling_Time"
"19:13","seven thirteen","le sette e tredici","[le ˈsɛtte e treˈditʃi]","Telling_Time"
"19:14","seven fourteen","le sette e quattordici","[le ˈsɛtte e kwatˈtorditʃi]","Telling_Time"
"19:15","seven fifteen","le sette e quindici","[le ˈsɛtte e ˈkwinditʃi]","Telling_Time"
"19:16","seven sixteen","le sette e sedici","[le ˈsɛtte e seˈditʃi]","Telling_Time"
"19:17","seven seventeen","le sette e diciassette","[le ˈsɛtte e ditʃasˈsɛtte]","Telling_Time"
"19:18","seven eighteen","le sette e diciotto","[le ˈsɛtte e ditʃˈɔtto]","Telling_Time"
"19:19","seven nineteen","le sette e diciannove","[le ˈsɛtte e ditʃanˈnɔve]","Telling_Time"
"19:20","seven twenty","le sette e venti","[le ˈsɛtte e ˈvɛnti]","Telling_Time"
"19:21","seven twenty-one","le sette e ventuno","[le ˈsɛtte e ventuˈno]","Telling_Time"
"19:22","seven twenty-two","le sette e ventidue","[le ˈsɛtte e ventiˈdu.e]","Telling_Time"
"19:23","seven twenty-three","le sette e ventitré","[le ˈsɛtte e ventiˈtrɛ]","Telling_Time"
"19:24","seven twenty-four","le sette e ventiquattro","[le ˈsɛtte e ventiˈkwattro]","Telling_Time"
"19:25","seven twenty-five","le sette e venticinque","[le ˈsɛtte e ventitʃiŋˈkwe]","Telling_Time"
"19:26","seven twenty-six","le sette e ventisei","[le ˈsɛtte e ventiˈsɛi]","Telling_Time"
"19:27","seven twenty-seven","le sette e ventisette","[le ˈsɛtte e ventiˈsɛtte]","Telling_Time"
"19:28","seven twenty-eight","le sette e ventotto","[le ˈsɛtte e ventˈɔtto]","Telling_Time"
"19:29","seven twenty-nine","le sette e ventinove","[le ˈsɛtte e ventiˈnɔve]","Telling_Time"
"19:30","seven thirty","le sette e trenta","[le ˈsɛtte e ˈtrɛnta]","Telling_Time"
"19:31","seven thirty-one","le sette e trentuno","[le ˈsɛtte e trentuˈno]","Telling_Time"
"19:32","seven thirty-two","le sette e trentadue","[le ˈsɛtte e trentaˈdu.e]","Telling_Time"
"19:33","seven thirty-three","le sette e trentatré","[le ˈsɛtte e trentaˈtrɛ]","Telling_Time"
"19:34","seven thirty-four","le sette e trentaquattro","[le ˈsɛtte e trentakˈkwattro]","Telling_Time"
"19:35","seven thirty-five","le sette e trentacinque","[le ˈsɛtte e trentatʃiŋˈkwe]","Telling_Time"
"19:36","seven thirty-six","le sette e trentasei","[le ˈsɛtte e trantaˈsɛi]","Telling_Time"
"19:37","seven thirty-seven","le sette e trentasette","[le ˈsɛtte e trantaˈsɛtte]","Telling_Time"
"19:38","seven thirty-eight","le sette e trentotto","[le ˈsɛtte e trantˈɔtto]","Telling_Time"
"19:39","seven thirty-nine","le sette e trentanove","[le ˈsɛtte e trantaˈnɔve]","Telling_Time"
"19:40","seven forty","le sette e quaranta","[le ˈsɛtte e kwaˈranta]","Telling_Time"
"19:41","seven forty-one","le sette e quarantuno","[le ˈsɛtte e kwarantuˈno]","Telling_Time"
"19:42","seven forty-two","le sette e quarantadue","[le ˈsɛtte e kwarantaˈdu.e]","Telling_Time"
"19:43","seven forty-three","le sette e quarantatré","[le ˈsɛtte e kwarantaˈtrɛ]","Telling_Time"
"19:44","seven forty-four","le sette e quarantaquattro","[le ˈsɛtte e kwarantaˈkwattro]","Telling_Time"
"19:45","seven forty-five","le sette e quarantacinque","[le ˈsɛtte e kwarantaˈtʃiŋkwe]","Telling_Time"
"19:46","seven forty-six","le sette e quarantasei","[le ˈsɛtte e kwarantaˈsɛi]","Telling_Time"
"19:47","seven forty-seven","le sette e quarantasette","[le ˈsɛtte e kwarantaˈsɛtte]","Telling_Time"
"19:48","seven forty-eight","le sette e quarantotto","[le ˈsɛtte e kwarantˈɔtto]","Telling_Time"
"19:49","seven forty-nine","le sette e quarantanove","[le ˈsɛtte e kwarantaˈnɔve]","Telling_Time"
"19:50","seven fifty","le sette e cinquanta","[le ˈsɛtte e tʃiŋˈkwanta]","Telling_Time"
"19:51","seven fifty-one","le sette e cinquantuno","[le ˈsɛtte e tʃiŋkwantuˈno]","Telling_Time"
"19:52","seven fifty-two","le sette e cinquantadue","[le ˈsɛtte e tʃiŋkwantaˈdu.e]","Telling_Time"
"19:53","seven fifty-three","le sette e cinquantatré","[le ˈsɛtte e tʃiŋkwantaˈtrɛ]","Telling_Time"
"19:54","seven fifty-four","le sette e cinquantaquattro","[le ˈsɛtte e tʃiŋkwantaˈkwattro]","Telling_Time"
"19:55","seven fifty-five","le sette e cinquantacinque","[le ˈsɛtte e tʃiŋkwantaˈtʃiŋkwe]","Telling_Time"
"19:56","seven fifty-six","le sette e cinquantasei","[le ˈsɛtte e tʃiŋkwantaˈsɛi]","Telling_Time"
"19:57","seven fifty-seven","le sette e cinquantasette","[le ˈsɛtte e tʃiŋkwantaˈsɛtte]","Telling_Time"
"19:58","seven fifty-eight","le sette e cinquantotto","[le ˈsɛtte e tʃiŋkwantˈɔtto]","Telling_Time"
"19:59","seven fifty-nine","le sette e cinquantanove","[le ˈsɛtte e tʃiŋkwantaˈnɔve]","Telling_Time"
"20:00","eight o'clock","le otto","[le ˈɔtto]","Telling_Time"
"20:01","eight oh one","le otto e uno","[le ˈɔtto e ˈuno]","Telling_Time"
"20:02","eight oh two","le otto e due","[le ˈɔtto e ˈdu.e]","Telling_Time"
"20:03","eight oh three","le otto e tre","[le ˈɔtto e ˈtrɛ]","Telling_Time"
"20:04","eight oh four","le otto e quattro","[le ˈɔtto e ˈkwattro]","Telling_Time"
"20:05","eight oh five","le otto e cinque","[le ˈɔtto e ˈtʃiŋkwe]","Telling_Time"
"20:06","eight oh six","le otto e sei","[le ˈɔtto e ˈsɛi]","Telling_Time"
"20:07","eight oh seven","le otto e sette","[le ˈɔtto e ˈsɛtte]","Telling_Time"
"20:08","eight oh eight","le otto e otto","[le ˈɔtto e ˈɔtto]","Telling_Time"
"20:09","eight oh nine","le otto e nove","[le ˈɔtto e ˈnɔve]","Telling_Time"
"20:10","eight ten","le otto e dieci","[le ˈɔtto e ˈdjɛtʃi]","Telling_Time"
"20:11","eight eleven","le otto e undici","[le ˈɔtto e ˈunditʃi]","Telling_Time"
"20:12","eight twelve","le otto e dodici","[le ˈɔtto e ˈdoditʃi]","Telling_Time"
"20:13","eight thirteen","le otto e tredici","[le ˈɔtto e treˈditʃi]","Telling_Time"
"20:14","eight fourteen","le otto e quattordici","[le ˈɔtto e kwatˈtorditʃi]","Telling_Time"
"20:15","eight fifteen","le otto e quindici","[le ˈɔtto e ˈkwinditʃi]","Telling_Time"
"20:16","eight sixteen","le otto e sedici","[le ˈɔtto e seˈditʃi]","Telling_Time"
"20:17","eight seventeen","le otto e diciassette","[le ˈɔtto e ditʃasˈsɛtte]","Telling_Time"
"20:18","eight eighteen","le otto e diciotto","[le ˈɔtto e ditʃˈɔtto]","Telling_Time"
"20:19","eight nineteen","le otto e diciannove","[le ˈɔtto e ditʃanˈnɔve]","Telling_Time"
"20:20","eight twenty","le otto e venti","[le ˈɔtto e ˈvɛnti]","Telling_Time"
"20:21","eight twenty-one","le otto e ventuno","[le ˈɔtto e ventuˈno]","Telling_Time"
"20:22","eight twenty-two","le otto e ventidue","[le ˈɔtto e ventiˈdu.e]","Telling_Time"
"20:23","eight twenty-three","le otto e ventitré","[le ˈɔtto e ventiˈtrɛ]","Telling_Time"
"20:24","eight twenty-four","le otto e ventiquattro","[le ˈɔtto e ventiˈkwattro]","Telling_Time"
"20:25","eight twenty-five","le otto e venticinque","[le ˈɔtto e ventitʃiŋˈkwe]","Telling_Time"
"20:26","eight twenty-six","le otto e ventisei","[le ˈɔtto e ventiˈsɛi]","Telling_Time"
"20:27","eight twenty-seven","le otto e ventisette","[le ˈɔtto e ventiˈsɛtte]","Telling_Time"
"20:28","eight twenty-eight","le otto e ventotto","[le ˈɔtto e ventˈɔtto]","Telling_Time"
"20:29","eight twenty-nine","le otto e ventinove","[le ˈɔtto e ventiˈnɔve]","Telling_Time"
"20:30","eight thirty","le otto e trenta","[le ˈɔtto e ˈtrɛnta]","Telling_Time"
"20:31","eight thirty-one","le otto e trentuno","[le ˈɔtto e trentuˈno]","Telling_Time"
"20:32","eight thirty-two","le otto e trentadue","[le ˈɔtto e trentaˈdu.e]","Telling_Time"
"20:33","eight thirty-three","le otto e trentatré","[le ˈɔtto e trentaˈtrɛ]","Telling_Time"
"20:34","eight thirty-four","le otto e trentaquattro","[le ˈɔtto e trentakˈkwattro]","Telling_Time"
"20:35","eight thirty-five","le otto e trentacinque","[le ˈɔtto e trentatʃiŋˈkwe]","Telling_Time"
"20:36","eight thirty-six","le otto e trentasei","[le ˈɔtto e trantaˈsɛi]","Telling_Time"
"20:37","eight thirty-seven","le otto e trentasette","[le ˈɔtto e trantaˈsɛtte]","Telling_Time"
"20:38","eight thirty-eight","le otto e trentotto","[le ˈɔtto e trantˈɔtto]","Telling_Time"
"20:39","eight thirty-nine","le otto e trentanove","[le ˈɔtto e trantaˈnɔve]","Telling_Time"
"20:40","eight forty","le otto e quaranta","[le ˈɔtto e kwaˈranta]","Telling_Time"
"20:41","eight forty-one","le otto e quarantuno","[le ˈɔtto e kwarantuˈno]","Telling_Time"
"20:42","eight forty-two","le otto e quarantadue","[le ˈɔtto e kwarantaˈdu.e]","Telling_Time"
"20:43","eight forty-three","le otto e quarantatré","[le ˈɔtto e kwarantaˈtrɛ]","Telling_Time"
"20:44","eight forty-four","le otto e quarantaquattro","[le ˈɔtto e kwarantaˈkwattro]","Telling_Time"
"20:45","eight forty-five","le otto e quarantacinque","[le ˈɔtto e kwarantaˈtʃiŋkwe]","Telling_Time"
"20:46","eight forty-six","le otto e quarantasei","[le ˈɔtto e kwarantaˈsɛi]","Telling_Time"
"20:47","eight forty-seven","le otto e quarantasette","[le ˈɔtto e kwarantaˈsɛtte]","Telling_Time"
"20:48","eight forty-eight","le otto e quarantotto","[le ˈɔtto e kwarantˈɔtto]","Telling_Time"
"20:49","eight forty-nine","le otto e quarantanove","[le ˈɔtto e kwarantaˈnɔve]","Telling_Time"
"20:50","eight fifty","le otto e cinquanta","[le ˈɔtto e tʃiŋˈkwanta]","Telling_Time"
"20:51","eight fifty-one","le otto e cinquantuno","[le ˈɔtto e tʃiŋkwantuˈno]","Telling_Time"
"20:52","eight fifty-two","le otto e cinquantadue","[le ˈɔtto e tʃiŋkwantaˈdu.e]","Telling_Time"
"20:53","eight fifty-three","le otto e cinquantatré","[le ˈɔtto e tʃiŋkwantaˈtrɛ]","Telling_Time"
"20:54","eight fifty-four","le otto e cinquantaquattro","[le ˈɔtto e tʃiŋkwantaˈkwattro]","Telling_Time"
"20:55","eight fifty-five","le otto e cinquantacinque","[le ˈɔtto e tʃiŋkwantaˈtʃiŋkwe]","Telling_Time"
"20:56","eight fifty-six","le otto e cinquantasei","[le ˈɔtto e tʃiŋkwantaˈsɛi]","Telling_Time"
"20:57","eight fifty-seven","le otto e cinquantasette","[le ˈɔtto e tʃiŋkwantaˈsɛtte]","Telling_Time"
"20:58","eight fifty-eight","le otto e cinquantotto","[le ˈɔtto e tʃiŋkwantˈɔtto]","Telling_Time"
"20:59","eight fifty-nine","le otto e cinquantanove","[le ˈɔtto e tʃiŋkwantaˈnɔve]","Telling_Time"
"21:00","nine o'clock","le nove","[le ˈnɔve]","Telling_Time"
"21:01","nine oh one","le nove e uno","[le ˈnɔve e ˈuno]","Telling_Time"
"21:02","nine oh two","le nove e due","[le ˈnɔve e ˈdu.e]","Telling_Time"
"21:03","nine oh three","le nove e tre","[le ˈnɔve e ˈtrɛ]","Telling_Time"
"21:04","nine oh four","le nove e quattro","[le ˈnɔve e ˈkwattro]","Telling_Time"
"21:05","nine oh five","le nove e cinque","[le ˈnɔve e ˈtʃiŋkwe]","Telling_Time"
"21:06","nine oh six","le nove e sei","[le ˈnɔve e ˈsɛi]","Telling_Time"
"21:07","nine oh seven","le nove e sette","[le ˈnɔve e ˈsɛtte]","Telling_Time"
"21:08","nine oh eight","le nove e otto","[le ˈnɔve e ˈɔtto]","Telling_Time"
"21:09","nine oh nine","le nove e nove","[le ˈnɔve e ˈnɔve]","Telling_Time"
"21:10","nine ten","le nove e dieci","[le ˈnɔve e ˈdjɛtʃi]","Telling_Time"
"21:11","nine eleven","le nove e undici","[le ˈnɔve e ˈunditʃi]","Telling_Time"
"21:12","nine twelve","le nove e dodici","[le ˈnɔve e ˈdoditʃi]","Telling_Time"
"21:13","nine thirteen","le nove e tredici","[le ˈnɔve e treˈditʃi]","Telling_Time"
"21:14","nine fourteen","le nove e quattordici","[le ˈnɔve e kwatˈtorditʃi]","Telling_Time"
"21:15","nine fifteen","le nove e quindici","[le ˈnɔve e ˈkwinditʃi]","Telling_Time"
"21:16","nine sixteen","le nove e sedici","[le ˈnɔve e seˈditʃi]","Telling_Time"
"21:17","nine seventeen","le nove e diciassette","[le ˈnɔve e ditʃasˈsɛtte]","Telling_Time"
"21:18","nine eighteen","le nove e diciotto","[le ˈnɔve e ditʃˈɔtto]","Telling_Time"
"21:19","nine nineteen","le nove e diciannove","[le ˈnɔve e ditʃanˈnɔve]","Telling_Time"
"21:20","nine twenty","le nove e venti","[le ˈnɔve e ˈvɛnti]","Telling_Time"
"21:21","nine twenty-one","le nove e ventuno","[le ˈnɔve e ventuˈno]","Telling_Time"
"21:22","nine twenty-two","le nove e ventidue","[le ˈnɔve e ventiˈdu.e]","Telling_Time"
"21:23","nine twenty-three","le nove e ventitré","[le ˈnɔve e ventiˈtrɛ]","Telling_Time"
"21:24","nine twenty-four","le nove e ventiquattro","[le ˈnɔve e ventiˈkwattro]","Telling_Time"
"21:25","nine twenty-five","le nove e venticinque","[le ˈnɔve e ventitʃiŋˈkwe]","Telling_Time"
"21:26","nine twenty-six","le nove e ventisei","[le ˈnɔve e ventiˈsɛi]","Telling_Time"
"21:27","nine twenty-seven","le nove e ventisette","[le ˈnɔve e ventiˈsɛtte]","Telling_Time"
"21:28","nine twenty-eight","le nove e ventotto","[le ˈnɔve e ventˈɔtto]","Telling_Time"
"21:29","nine twenty-nine","le nove e ventinove","[le ˈnɔve e ventiˈnɔve]","Telling_Time"
"21:30","nine thirty","le nove e trenta","[le ˈnɔve e ˈtrɛnta]","Telling_Time"
"21:31","nine thirty-one","le nove e trentuno","[le ˈnɔve e trentuˈno]","Telling_Time"
"21:32","nine thirty-two","le nove e trentadue","[le ˈnɔve e trentaˈdu.e]","Telling_Time"
"21:33","nine thirty-three","le nove e trentatré","[le ˈnɔve e trentaˈtrɛ]","Telling_Time"
"21:34","nine thirty-four","le nove e trentaquattro","[le ˈnɔve e trentakˈkwattro]","Telling_Time"
"21:35","nine thirty-five","le nove e trentacinque","[le ˈnɔve e trentatʃiŋˈkwe]","Telling_Time"
"21:36","nine thirty-six","le nove e trentasei","[le ˈnɔve e trantaˈsɛi]","Telling_Time"
"21:37","nine thirty-seven","le nove e trentasette","[le ˈnɔve e trantaˈsɛtte]","Telling_Time"
"21:38","nine thirty-eight","le nove e trentotto","[le ˈnɔve e trantˈɔtto]","Telling_Time"
"21:39","nine thirty-nine","le nove e trentanove","[le ˈnɔve e trantaˈnɔve]","Telling_Time"
"21:40","nine forty","le nove e quaranta","[le ˈnɔve e kwaˈranta]","Telling_Time"
"21:41","nine forty-one","le nove e quarantuno","[le ˈnɔve e kwarantuˈno]","Telling_Time"
"21:42","nine forty-two","le nove e quarantadue","[le ˈnɔve e kwarantaˈdu.e]","Telling_Time"
"21:43","nine forty-three","le nove e quarantatré","[le ˈnɔve e kwarantaˈtrɛ]","Telling_Time"
"21:44","nine forty-four","le nove e quarantaquattro","[le ˈnɔve e kwarantaˈkwattro]","Telling_Time"
"21:45","nine forty-five","le nove e quarantacinque","[le ˈnɔve e kwarantaˈtʃiŋkwe]","Telling_Time"
"21:46","nine forty-six","le nove e quarantasei","[le ˈnɔve e kwarantaˈsɛi]","Telling_Time"
"21:47","nine forty-seven","le nove e quarantasette","[le ˈnɔve e kwarantaˈsɛtte]","Telling_Time"
"21:48","nine forty-eight","le nove e quarantotto","[le ˈnɔve e kwarantˈɔtto]","Telling_Time"
"21:49","nine forty-nine","le nove e quarantanove","[le ˈnɔve e kwarantaˈnɔve]","Telling_Time"
"21:50","nine fifty","le nove e cinquanta","[le ˈnɔve e tʃiŋˈkwanta]","Telling_Time"
"21:51","nine fifty-one","le nove e cinquantuno","[le ˈnɔve e tʃiŋkwantuˈno]","Telling_Time"
"21:52","nine fifty-two","le nove e cinquantadue","[le ˈnɔve e tʃiŋkwantaˈdu.e]","Telling_Time"
"21:53","nine fifty-three","le nove e cinquantatré","[le ˈnɔve e tʃiŋkwantaˈtrɛ]","Telling_Time"
"21:54","nine fifty-four","le nove e cinquantaquattro","[le ˈnɔve e tʃiŋkwantaˈkwattro]","Telling_Time"
"21:55","nine fifty-five","le nove e cinquantacinque","[le ˈnɔve e tʃiŋkwantaˈtʃiŋkwe]","Telling_Time"
"21:56","nine fifty-six","le nove e cinquantasei","[le ˈnɔve e tʃiŋkwantaˈsɛi]","Telling_Time"
"21:57","nine fifty-seven","le nove e cinquantasette","[le ˈnɔve e tʃiŋkwantaˈsɛtte]","Telling_Time"
"21:58","nine fifty-eight","le nove e cinquantotto","[le ˈnɔve e tʃiŋkwantˈɔtto]","Telling_Time"
"21:59","nine fifty-nine","le nove e cinquantanove","[le ˈnɔve e tʃiŋkwantaˈnɔve]","Telling_Time"
"22:00","ten o'clock","le dieci","[le ˈdjɛtʃi]","Telling_Time"
"22:01","ten oh one","le dieci e uno","[le ˈdjɛtʃi e ˈuno]","Telling_Time"
"22:02","ten oh two","le dieci e due","[le ˈdjɛtʃi e ˈdu.e]","Telling_Time"
"22:03","ten oh three","le dieci e tre","[le ˈdjɛtʃi e ˈtrɛ]","Telling_Time"
"22:04","ten oh four","le dieci e quattro","[le ˈdjɛtʃi e ˈkwattro]","Telling_Time"
"22:05","ten oh five","le dieci e cinque","[le ˈdjɛtʃi e ˈtʃiŋkwe]","Telling_Time"
"22:06","ten oh six","le dieci e sei","[le ˈdjɛtʃi e ˈsɛi]","Telling_Time"
"22:07","ten oh seven","le dieci e sette","[le ˈdjɛtʃi e ˈsɛtte]","Telling_Time"
"22:08","ten oh eight","le dieci e otto","[le ˈdjɛtʃi e ˈɔtto]","Telling_Time"
"22:09","ten oh nine","le dieci e nove","[le ˈdjɛtʃi e ˈnɔve]","Telling_Time"
