English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
surgeon,chirurgo,/kirurɡo/,"He is a veterinary surgeon, a farrier, and horsebreaker.","È un veterinario, un maniscalco e un domatore di cavalli.","/e ʊn veterinario, ʊn maniskalko e ʊn domatore dɪ kavallɪ./",B1,Social,"B1,Social",
survivor,sopravvissuto,/sopravvissuto/,"When they knew that he would live, they gave him the name Jīvaka, “Survivor”.","Quando seppero che sarebbe sopravvissuto, gli diedero il nome di Jīvaka, ""Sopravvissuto"".","/kwando sepːero ke sarɛbːe sopravvissuto, ʎɪ djɛdero il nome dɪ dʒivaka, ""sopravvissuto""./",B1,Social,"B1,Social",
suspect,sospetto,/sospɛtːo/,How do you suspect it?,Come si fa a sospettare?,/kome sɪ fa a sospetːare?/,B1,Social,"B1,Social",
swear,giurare,/dʒʊrare/,I’ll swear I saw it!,Giuro che l'ho visto!,/dʒuro ke lo visto!/,B1,Social,"B1,Social",
swell,gonfiare,/ɡonfjare/,But this did not satisfy the swells.,Ma questo non ha soddisfatto i gonzi.,/ma kwesto non a sodːisfatːo i ɡontsɪ./,B1,Social,"B1,Social",
swimmer,nuotatore,/nʊotatore/,"Standing at its brink, like a swimmer who prepares, was the good man.","Sull'orlo, come un nuotatore che si prepara, c'era il buon uomo.","/sʊllorlo, kome ʊn nʊotatore ke sɪ prepaɾa, tʃɛra il bwɔn wɔmo./",B1,Social,"B1,Social",
sympathy,simpatia,/simpatia/,I think to express sympathy.,Penso per esprimere solidarietà.,/pɛnso per esprimere solidarieta./,B1,Social,"B1,Social",
symptom,sintomo,/sintomo/,Could there be finer symptoms?,Potrebbero esserci sintomi più sottili?,/potrebːero ɛssertʃɪ sintomɪ pjʊ sotːilɪ?/,B1,Social,"B1,Social",
tail,coda,/koda/,The Sangha was offered a yak-tail whisk.,Al Sangha è stato offerto un frullino di coda di yak.,/al saŋɡa e stato offɛrto ʊn frʊllino dɪ koda dɪ jak./,B1,Social,"B1,Social",
takeaway,da asporto,/da aspɔrto/,Should we order a takeaway?,Ordiniamo un piatto da asporto?,/ordinjamo ʊn pjatːo da aspɔrto?/,B1,Social,"B1,Social",
takeoff,decollo,/dekɔllo/,You are clear for takeoff.,Siete autorizzati al decollo.,/sjete aʊtoridzːatɪ al dekɔllo./,B1,Social,"B1,Social",
tale,racconto,/rakːonto/,I will proceed with my tale.,Procedo con il mio racconto.,/protʃedo kon il mio rakːonto./,B1,Social,"B1,Social",
teammate,compagno di squadra,/kompaɲɲo dɪ skwadra/,"This is my teammate, Donnavan.","Questa è la mia compagna di squadra, Donnavan.","/kwesta ɛ la mia kompaɲɲa dɪ skwadra, donnavan./",B1,Social,"B1,Social",
tease,stuzzicare,/stʊtsːikare/,Do not tease me; else I shall shut thee into the dark closet!,"Non stuzzicarmi, altrimenti ti rinchiuderò nel buio dell'armadio!","/non stʊtsːikarmɪ, altrimentɪ tɪ rinkjʊdeɾɔ nel buːjo dellarmadio!/",B1,Social,"B1,Social",
teen,adolescente,/adoleʃɛnte/,Ziri was a curious teen.,Ziri era un adolescente curioso.,/dzirɪ ɛra ʊn adoleʃɛnte kʊriozo./,B1,Social,"B1,Social",
telecommunications,telecomunicazioni,/telekomʊnikatsionɪ/,Mobilis is an Algerian telecommunications company.,Mobilis è una società di telecomunicazioni algerina.,/mɔbilis e ʊna sotʃeta dɪ telekomʊnikatsionɪ aldʒerina./,B1,Social,"B1,Social",
telegram,telegramma,/teleɡramma/,Did you not get my telegram?,Non hai ricevuto il mio telegramma?,/non aj ritʃevuto il mio teleɡramma?/,B1,Social,"B1,Social",
teller,cassiere,/kassiɛre/,"You always said he was a story-teller, ’ sobbed Dora.","Hai sempre detto che era un narratore di storie"", singhiozzò Dora.","/aj sɛmpre detːo ke ɛra ʊn narɾatore dɪ stɔrie"", siŋɡjotsːɔ dɔra./",B1,Social,"B1,Social",
temporary,temporaneo,/temporaneo/,Any suffering is merely a temporary imperfection.,Ogni sofferenza è solo un'imperfezione temporanea.,/oɲɲɪ sofferɛntsa e solo ʊnimperfetsione temporanea./,B1,Social,"B1,Social",
tense,tesa,/teza/,This is called tense enthusiasm.,Questo si chiama entusiasmo da tensione.,/kwesto sɪ kjama entʊzjazmo da tensjone./,B1,Social,"B1,Social",
terror,terrore,/terɾore/,Beating and hanging are terrors to me.,Le percosse e l'impiccagione sono per me terribili.,/le perkɔsse e limpikːadʒone sono per me terɾibilɪ./,B1,Social,"B1,Social",
theme,tema,/tɛma/,How does it compare with theme?,Come si confronta con il tema?,/kome sɪ konfronta kon il tɛma?/,B1,Social,"B1,Social",
threat,minaccia,/minatʃːa/,I had forgotten my threat.,Avevo dimenticato la mia minaccia.,/avevo dimentikato la mia minatʃːa./,B1,Social,"B1,Social",
thriller,thriller,/triller/,He's a well-known author of thrillers.,È un noto autore di thriller.,/e ʊn nɔto aʊtore dɪ triller./,B1,Social,"B1,Social",
tick,zecca,/dzekːa/,"Look here, Joe Harper, whose is that tick?","Guarda qui, Joe Harper, di chi è quella zecca?","/ɡwarda kwi, dʒoe harpɛr, dɪ kɪ e kwella dzekːa?/",B1,Social,"B1,Social",
tongue,lingua,/liŋɡwa/,Will you hold your tongue--female?,"Vuoi tenere a freno la lingua, donna?","/vʊɔi tenere a freno la liŋɡwa, dɔnna?/",B1,Social,"B1,Social",
trace,traccia,/tratʃːa/,"There is no trace of any, elsewhere.","Non c'è traccia di alcuno, altrove.","/non tʃe tratʃːa dɪ alkuno, altrove./",B1,Social,"B1,Social",
traffic,traffico,/traffiko/,"Traffic confound thee, if the gods will not.","Il traffico ti confonde, se gli dei non vogliono.","/il traffiko tɪ konfonde, se ʎɪ dɛːi non voʎono./",B1,Social,"B1,Social",
tragedy,tragedia,/tradʒɛdia/,There was no question of tragedy.,Non si trattava di una tragedia.,/non sɪ tratːava dɪ ʊna tradʒɛdia./,B1,Social,"B1,Social",
transfer,trasferimento,/trasferimento/,"Yes, I happen to be president and transfer-agent.","Sì, si dà il caso che io sia presidente e agente di trasferimento.","/siː, sɪ da il kazo ke io sia prezidɛnte e adʒɛnte dɪ trasferimento./",B1,Social,"B1,Social",
transformation,trasformazione,/trasformatsione/,But it had undergone a surprising transformation.,Ma ha subito una trasformazione sorprendente.,/ma a sʊbiːto ʊna trasformatsione sorprendɛnte./,B1,Social,"B1,Social",
translation,traduzione,/tradʊtsione/,Here is the Pali with translation.,Ecco il Pali con la traduzione.,/ɛkːo il palɪ kon la tradʊtsione./,B1,Social,"B1,Social",
trash,spazzatura,/spatsːatura/,Trash: refuse is what is meant.,Rifiuti: si parla di rifiuti.,/rifjutɪ: sɪ parla dɪ rifjutɪ./,B1,Social,"B1,Social",
treatment,trattamento,/tratːamento/,This treatment is useful for most sucking insects.,Questo trattamento è utile per la maggior parte degli insetti succhiatori.,/kwesto tratːamento e utile per la madʒːor parte deʎɪ insɛtːɪ sʊkːjatorɪ./,B1,Social,"B1,Social",
trim,assetto,/assɛtːo/,"As you look To have my pardon, trim it handsomely.","Come sembra Per avere il mio perdono, rifilatelo bene.","/kome sembra per avere il mio perdono, rifilatelo bɛne./",B1,Social,"B1,Social",
twist,torsione,/torsjone/,Can’t you twist that smaller?,Non si può ridurre la dimensione?,/non sɪ pʊɔ ridurɾe la dimensjone?/,B1,Social,"B1,Social",
unfortunate,sfortunato,/sfortʊnato/,Whoever were those unfortunate people?,Chi erano quelle persone sfortunate?,/kɪ ɛrano kwelle persone sfortʊnate?/,B1,Social,"B1,Social",
update,aggiornamento,/adʒːornamento/,A much-needed update was supplied by K.R.,Un aggiornamento necessario è stato fornito da K.R.,/ʊn adʒːornamento netʃessario e stato fornito da kapːa.ɛrɾe./,B1,Social,"B1,Social",
usage,utilizzo,/ʊtilidzːo/,Such usages do have precedent elsewhere.,Tali usi hanno precedenti altrove.,/talɪ uzɪ anno pretʃedɛntɪ altrove./,B1,Social,"B1,Social",
vegetarian,vegetariano,/vedʒetariano/,This is liable to be the case in the dietary of the strict vegetarian.,Questo potrebbe essere il caso della dieta di un vegetariano rigoroso.,/kwesto potrɛbːe ɛssere il kazo della djɛta dɪ ʊn vedʒetariano riɡorozo./,B1,Social,"B1,Social",
vein,vena,/vena/,And that those veins Did verily bear blood?,E che quelle vene portassero davvero sangue?,/e ke kwelle vene portassero davvero saŋɡwe?/,B1,Social,"B1,Social",
version,versione,/versjone/,These two versions are combined in later accounts.,Queste due versioni vengono combinate nei resoconti successivi.,/kweste due versjonɪ veŋɡono kombinate nei rezokontɪ sʊtʃːessivɪ./,B1,Social,"B1,Social",
vet,veterinario,/veterinario/,"See Mamertin, in Actione Gratiarum in Vet Panegyr.","Cfr. Mamertin, in Actione Gratiarum in Vet Panegyr.","/tʃiɛffeɛrɾe. mamɛrtin, in aktjone ɡratjarʊm in vɛt panedʒir./",B1,Social,"B1,Social",
victim,vittima,/vitːima/,That is also my victim!,Anche questa è la mia vittima!,/anke kwesta ɛ la mia vitːima!/,B1,Social,"B1,Social",
video,video,/video/,We saw the video multiple times.,Abbiamo visto il video più volte.,/abːjamo visto il video pjʊ vɔlte./,B1,Social,"B1,Social",
viewer,spettatore,/spetːatore/,The viewer is watching television.,Lo spettatore sta guardando la televisione.,/lo spetːatore sta ɡwardando la televizione./,B1,Social,"B1,Social",
visa,visto,/visto/,Your visa is about to expire.,Il suo visto sta per scadere.,/il sʊo visto sta per skadɛre./,B1,Social,"B1,Social",
volume,volume,/volume/,Volumes could not have said more.,I volumi non avrebbero potuto dire di più.,/i volumɪ non avrebːero potuto dire dɪ pju./,B1,Social,"B1,Social",
volunteer,volontario,/volontario/,I was there as a volunteer for a while.,Sono stato lì come volontario per un po'.,/sono stato li kome volontario per ʊn po./,B1,Social,"B1,Social",
vowel,vocale,/vokale/,"Before a double consonant, a long vowel is shortened.","Prima di una doppia consonante, una vocale lunga viene accorciata.","/prima dɪ ʊna dopːia konsonante, ʊna vokale luŋɡa vjɛne akːortʃata./",B1,Social,"B1,Social",
ward,reparto,/reparto/,I was a ward myself.,Anch'io ero un reparto.,/ankio ɛro ʊn reparto./,B1,Social,"B1,Social",
warn,avvertire,/avvertire/,"Come, why did you warn me?",Perché mi hai avvertito?,/perke mɪ aj avvertito?/,B1,Social,"B1,Social",
warning,avviso,/avvizo/,He had had full warning of Mr.,Aveva avuto pieno preavviso di Mr.,/aveva avuto pjɛno preavvizo dɪ ɛmmeɛrɾe./,B1,Social,"B1,Social",
warranty,garanzia,/ɡaɾantsia/,What is the warranty period?,Qual è il periodo di garanzia?,/kwal e il periodo dɪ ɡaɾantsia?/,B1,Social,"B1,Social",
warrior,guerriero,/ɡwerɾiɛro/,Some warriors are like that.,Alcuni guerrieri sono così.,/alkʊnɪ ɡwerɾiɛrɪ sono kozi./,B1,Social,"B1,Social",
weapon,arma,/arma/,"Behold, I have a weapon.","Ecco, ho un'arma.","/ɛkːo, o ʊnarma./",B1,Social,"B1,Social",
weird,strano,/strano/,Saw you the Weird Sisters?,Avete visto le Sorelle Strane?,/avete visto le sorɛlle strane?/,B1,Social,"B1,Social",
western,occidentale,/otʃːidentale/,Uncouple in the western valley; let them go.,Disaccoppiarsi nella valle occidentale; lasciarli andare.,/dizakːopːjarsɪ nella valle otʃːidentale; laʃarlɪ andare./,B1,Social,"B1,Social",
westward,verso ovest,/vɛrso ɔvest/,"Port Gretchen must, we calculated, be very much to the westward.","Secondo i nostri calcoli, Port Gretchen doveva trovarsi molto a ovest.","/sekondo i nɔstrɪ kalkolɪ, pɔrt ɡretken dovɛva trovarsɪ molto a ɔvest./",B1,Social,"B1,Social",
whale,balena,/balena/,This whale’s liver was two cartloads.,Il fegato di questa balena era pari a due carrettate.,/il feɡato dɪ kwesta balena ɛra parɪ a due karɾetːate./,B1,Social,"B1,Social",
whisper,sussurro,/sʊssurɾo/,"What, did they never whisper?","Cosa, non hanno mai sussurrato?","/kɔza, non anno maj sʊssʊrɾato?/",B1,Social,"B1,Social",
whistle,fischio,/fiskio/,I have been worth the whistle.,Sono stato degno di essere fischiato.,/sono stato deɲɲo dɪ ɛssere fiskjato./,B1,Social,"B1,Social",
wing,ala,/ala/,"Be steady, and wing him.","Siate fermi, e fatelo volare.","/sjate fermɪ, e fatelo volare./",B1,Social,"B1,Social",
wire,filo,/filo/,He had got his wife’s wire just before starting.,Aveva ricevuto il telegramma della moglie poco prima di partire.,/aveva ritʃevuto il teleɡramma della moʎe pɔko prima dɪ partire./,B1,Social,"B1,Social",
witness,testimone,/testimɔne/,Do you propose calling witnesses?,Propone di chiamare dei testimoni?,/propone dɪ kjamare deɪ testimɔnɪ?/,B1,Social,"B1,Social",
wizard,mago,/maɡo/,He is a good Wizard.,È un buon mago.,/e ʊn bwɔn maɡo./,B1,Social,"B1,Social",
worth,valore,/valore/,What is that curtsy worth?,Quanto vale quell'inchino?,/kwanto vale kwellinkino?/,B1,Social,"B1,Social",
worthy,degno,/deɲɲo/,"Yes, I would, worthy Gotama.","Sì, lo farei, degno Gotama.","/siː, lo farɛi, deɲɲo ɡotama./",B1,Social,"B1,Social",
yell,urlare,/ʊrlare/,It was yells and violence from morning to night.,Urla e violenza dalla mattina alla sera.,/urla e vjolɛntsa dalla matːina alla sera./,B1,Social,"B1,Social",
